,country_region_code,country_region,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
11177,NL,Netherlands,2021-07-04,2.0,9.0,89.0,-15.0,13.0,0.0
11178,NL,Netherlands,2021-07-05,7.0,14.0,101.0,-33.0,-26.0,6.0
11179,NL,Netherlands,2021-07-06,7.0,18.0,112.0,-33.0,-25.0,6.0
11180,NL,Netherlands,2021-07-07,9.0,16.0,133.0,-28.0,-23.0,5.0
11181,NL,Netherlands,2021-07-08,5.0,13.0,115.0,-31.0,-25.0,5.0
11182,NL,Netherlands,2021-07-09,3.0,11.0,154.0,-26.0,-23.0,3.0
11183,NL,Netherlands,2021-07-10,-7.0,6.0,121.0,-17.0,6.0,1.0
11184,NL,Netherlands,2021-07-11,6.0,12.0,125.0,-15.0,12.0,-1.0
11185,NL,Netherlands,2021-07-12,6.0,13.0,132.0,-35.0,-32.0,6.0
11186,NL,Netherlands,2021-07-13,5.0,18.0,124.0,-36.0,-31.0,7.0
11187,NL,Netherlands,2021-07-14,3.0,12.0,117.0,-34.0,-29.0,6.0
11188,NL,Netherlands,2021-07-15,-5.0,9.0,85.0,-38.0,-31.0,8.0
11189,NL,Netherlands,2021-07-16,-2.0,9.0,154.0,-31.0,-29.0,5.0
11190,NL,Netherlands,2021-07-17,-9.0,5.0,175.0,-14.0,4.0,-1.0
11191,NL,Netherlands,2021-07-18,6.0,11.0,193.0,-10.0,11.0,-2.0
11192,NL,Netherlands,2021-07-19,11.0,14.0,186.0,-37.0,-38.0,6.0
11193,NL,Netherlands,2021-07-20,18.0,21.0,238.0,-34.0,-38.0,6.0
11194,NL,Netherlands,2021-07-21,13.0,13.0,226.0,-31.0,-35.0,4.0
11195,NL,Netherlands,2021-07-22,7.0,13.0,179.0,-36.0,-37.0,6.0
11196,NL,Netherlands,2021-07-23,2.0,9.0,186.0,-32.0,-35.0,4.0
11197,NL,Netherlands,2021-07-24,-13.0,1.0,129.0,-20.0,0.0,1.0
11198,NL,Netherlands,2021-07-25,4.0,7.0,129.0,-17.0,10.0,-1.0
11199,NL,Netherlands,2021-07-26,9.0,11.0,161.0,-41.0,-45.0,8.0
11200,NL,Netherlands,2021-07-27,12.0,16.0,179.0,-40.0,-44.0,9.0
11201,NL,Netherlands,2021-07-28,8.0,9.0,165.0,-38.0,-42.0,7.0
11202,NL,Netherlands,2021-07-29,7.0,10.0,158.0,-39.0,-43.0,8.0
11203,NL,Netherlands,2021-07-30,-5.0,3.0,142.0,-37.0,-41.0,6.0
11204,NL,Netherlands,2021-07-31,-15.0,-1.0,103.0,-24.0,-2.0,2.0
11205,NL,Netherlands,2021-08-01,-6.0,1.0,94.0,-22.0,6.0,0.0
11206,NL,Netherlands,2021-08-02,15.0,11.0,202.0,-38.0,-49.0,8.0
11207,NL,Netherlands,2021-08-03,18.0,15.0,237.0,-37.0,-48.0,8.0
11208,NL,Netherlands,2021-08-04,12.0,7.0,215.0,-34.0,-46.0,6.0
11209,NL,Netherlands,2021-08-05,7.0,9.0,180.0,-38.0,-48.0,8.0
11210,NL,Netherlands,2021-08-06,-6.0,3.0,141.0,-38.0,-45.0,7.0
11211,NL,Netherlands,2021-08-07,-14.0,-2.0,122.0,-19.0,-3.0,1.0
11212,NL,Netherlands,2021-08-08,-1.0,4.0,105.0,-19.0,7.0,0.0
11213,NL,Netherlands,2021-08-09,12.0,10.0,165.0,-41.0,-50.0,9.0
11214,NL,Netherlands,2021-08-10,18.0,16.0,229.0,-38.0,-49.0,9.0
11215,NL,Netherlands,2021-08-11,15.0,8.0,268.0,-31.0,-47.0,5.0
11216,NL,Netherlands,2021-08-12,8.0,9.0,243.0,-35.0,-49.0,7.0
11217,NL,Netherlands,2021-08-13,0.0,5.0,206.0,-33.0,-46.0,5.0
11218,NL,Netherlands,2021-08-14,-10.0,0.0,178.0,-12.0,-2.0,-1.0
11219,NL,Netherlands,2021-08-15,9.0,7.0,193.0,-6.0,12.0,-3.0
11220,NL,Netherlands,2021-08-16,7.0,10.0,136.0,-39.0,-48.0,9.0
11221,NL,Netherlands,2021-08-17,8.0,12.0,147.0,-39.0,-47.0,10.0
11222,NL,Netherlands,2021-08-18,9.0,10.0,175.0,-33.0,-42.0,7.0
11223,NL,Netherlands,2021-08-19,3.0,8.0,126.0,-37.0,-44.0,9.0
11224,NL,Netherlands,2021-08-20,3.0,8.0,170.0,-30.0,-41.0,5.0
11225,NL,Netherlands,2021-08-21,-6.0,1.0,170.0,-8.0,1.0,-1.0
11226,NL,Netherlands,2021-08-22,-3.0,8.0,67.0,-18.0,11.0,1.0
11227,NL,Netherlands,2021-08-23,16.0,15.0,168.0,-32.0,-39.0,6.0
11228,NL,Netherlands,2021-08-24,22.0,20.0,222.0,-28.0,-38.0,6.0
11229,NL,Netherlands,2021-08-25,16.0,14.0,189.0,-25.0,-35.0,5.0
11230,NL,Netherlands,2021-08-26,8.0,13.0,121.0,-31.0,-36.0,6.0
11231,NL,Netherlands,2021-08-27,3.0,10.0,127.0,-27.0,-33.0,5.0
11232,NL,Netherlands,2021-08-28,-5.0,5.0,108.0,-12.0,5.0,0.0
11233,NL,Netherlands,2021-08-29,-4.0,8.0,53.0,-15.0,13.0,1.0
11234,NL,Netherlands,2021-08-30,10.0,15.0,113.0,-26.0,-33.0,6.0
11235,NL,Netherlands,2021-08-31,12.0,20.0,140.0,-24.0,-31.0,6.0
11236,NL,Netherlands,2021-09-01,7.0,15.0,125.0,-20.0,-29.0,4.0
11237,NL,Netherlands,2021-09-02,5.0,13.0,115.0,-23.0,-30.0,5.0
11238,NL,Netherlands,2021-09-03,3.0,10.0,155.0,-16.0,-27.0,2.0
11239,NL,Netherlands,2021-09-04,-5.0,6.0,140.0,-8.0,7.0,-1.0
11240,NL,Netherlands,2021-09-05,9.0,13.0,161.0,1.0,16.0,-2.0
11241,NL,Netherlands,2021-09-06,7.0,14.0,135.0,-18.0,-30.0,4.0
11242,NL,Netherlands,2021-09-07,12.0,18.0,182.0,-17.0,-28.0,4.0
11243,NL,Netherlands,2021-09-08,10.0,14.0,218.0,-12.0,-26.0,2.0
11244,NL,Netherlands,2021-09-09,0.0,12.0,119.0,-20.0,-27.0,4.0
11245,NL,Netherlands,2021-09-10,-5.0,8.0,104.0,-17.0,-24.0,3.0
11246,NL,Netherlands,2021-09-11,-8.0,6.0,99.0,-11.0,6.0,0.0
11247,NL,Netherlands,2021-09-12,6.0,12.0,114.0,-6.0,14.0,-1.0
11248,NL,Netherlands,2021-09-13,2.0,12.0,99.0,-19.0,-28.0,4.0
11249,NL,Netherlands,2021-09-14,5.0,16.0,122.0,-19.0,-27.0,4.0
11250,NL,Netherlands,2021-09-15,1.0,15.0,90.0,-18.0,-26.0,4.0
11251,NL,Netherlands,2021-09-16,-1.0,10.0,90.0,-21.0,-28.0,3.0
11252,NL,Netherlands,2021-09-17,-1.0,8.0,120.0,-16.0,-26.0,2.0
11253,NL,Netherlands,2021-09-18,-3.0,4.0,127.0,-7.0,3.0,-1.0
11254,NL,Netherlands,2021-09-19,11.0,11.0,123.0,-5.0,10.0,-2.0
11255,NL,Netherlands,2021-09-20,2.0,13.0,89.0,-23.0,-27.0,4.0
11256,NL,Netherlands,2021-09-21,6.0,16.0,114.0,-22.0,-26.0,4.0
11257,NL,Netherlands,2021-09-22,6.0,11.0,113.0,-19.0,-22.0,3.0
11258,NL,Netherlands,2021-09-23,-2.0,10.0,60.0,-24.0,-23.0,5.0
11259,NL,Netherlands,2021-09-24,2.0,11.0,100.0,-16.0,-21.0,2.0
11260,NL,Netherlands,2021-09-25,-1.0,6.0,107.0,-4.0,4.0,-1.0
11261,NL,Netherlands,2021-09-26,10.0,11.0,103.0,-6.0,12.0,-1.0
11262,NL,Netherlands,2021-09-27,-4.0,8.0,46.0,-25.0,-24.0,5.0
11263,NL,Netherlands,2021-09-28,6.0,17.0,92.0,-21.0,-23.0,4.0
11264,NL,Netherlands,2021-09-29,-10.0,4.0,23.0,-26.0,-24.0,5.0
11265,NL,Netherlands,2021-09-30,-4.0,10.0,37.0,-26.0,-24.0,5.0
11266,NL,Netherlands,2021-10-01,-7.0,6.0,43.0,-22.0,-23.0,4.0
11267,NL,Netherlands,2021-10-02,-5.0,6.0,49.0,-13.0,-1.0,1.0
11268,NL,Netherlands,2021-10-03,-10.0,5.0,-2.0,-19.0,2.0,2.0
11269,NL,Netherlands,2021-10-04,-1.0,10.0,57.0,-26.0,-25.0,5.0
11270,NL,Netherlands,2021-10-05,-5.0,9.0,44.0,-28.0,-24.0,5.0
11271,NL,Netherlands,2021-10-06,-8.0,6.0,29.0,-25.0,-23.0,5.0
11272,NL,Netherlands,2021-10-07,-4.0,9.0,47.0,-26.0,-23.0,4.0
11273,NL,Netherlands,2021-10-08,-1.0,8.0,82.0,-19.0,-22.0,3.0
11274,NL,Netherlands,2021-10-09,-1.0,5.0,96.0,-8.0,0.0,0.0
11275,NL,Netherlands,2021-10-10,4.0,10.0,87.0,-7.0,5.0,0.0
11276,NL,Netherlands,2021-10-11,-3.0,9.0,54.0,-26.0,-23.0,5.0
11277,NL,Netherlands,2021-10-12,-4.0,11.0,50.0,-27.0,-23.0,5.0
11278,NL,Netherlands,2021-10-13,-2.0,12.0,59.0,-25.0,-21.0,4.0
11279,NL,Netherlands,2021-10-14,-6.0,8.0,42.0,-26.0,-22.0,5.0
11280,NL,Netherlands,2021-10-15,-4.0,8.0,64.0,-20.0,-22.0,3.0
11281,NL,Netherlands,2021-10-16,-5.0,5.0,69.0,-8.0,-2.0,0.0
11282,NL,Netherlands,2021-10-17,2.0,9.0,73.0,-10.0,3.0,0.0
11283,NL,Netherlands,2021-10-18,3.0,8.0,84.0,-31.0,-33.0,6.0
11284,NL,Netherlands,2021-10-19,1.0,11.0,72.0,-31.0,-32.0,6.0
11285,NL,Netherlands,2021-10-20,-1.0,8.0,58.0,-29.0,-31.0,5.0
11286,NL,Netherlands,2021-10-21,-6.0,3.0,24.0,-32.0,-32.0,7.0
11287,NL,Netherlands,2021-10-22,-4.0,6.0,41.0,-27.0,-31.0,5.0
11288,NL,Netherlands,2021-10-23,-5.0,6.0,52.0,-14.0,-3.0,1.0
11289,NL,Netherlands,2021-10-24,8.0,11.0,96.0,-4.0,3.0,0.0
11290,NL,Netherlands,2021-10-25,-3.0,8.0,34.0,-30.0,-27.0,6.0
11291,NL,Netherlands,2021-10-26,2.0,15.0,58.0,-29.0,-25.0,6.0
11292,NL,Netherlands,2021-10-27,2.0,11.0,60.0,-26.0,-24.0,5.0
11293,NL,Netherlands,2021-10-28,2.0,10.0,66.0,-25.0,-25.0,5.0
11294,NL,Netherlands,2021-10-29,0.0,9.0,67.0,-21.0,-24.0,4.0
11295,NL,Netherlands,2021-10-30,-10.0,4.0,16.0,-16.0,-4.0,2.0
11296,NL,Netherlands,2021-10-31,2.0,15.0,35.0,-13.0,3.0,1.0
11297,NL,Netherlands,2021-11-01,2.0,13.0,44.0,-25.0,-22.0,6.0
11298,NL,Netherlands,2021-11-02,-4.0,13.0,30.0,-27.0,-21.0,6.0
11299,NL,Netherlands,2021-11-03,-3.0,12.0,37.0,-26.0,-21.0,5.0
11300,NL,Netherlands,2021-11-04,-7.0,9.0,17.0,-28.0,-21.0,6.0
11301,NL,Netherlands,2021-11-05,-3.0,10.0,38.0,-23.0,-21.0,5.0
11302,NL,Netherlands,2021-11-06,-7.0,6.0,31.0,-15.0,-4.0,2.0
11303,NL,Netherlands,2021-11-07,-5.0,8.0,24.0,-16.0,0.0,2.0
11304,NL,Netherlands,2021-11-08,-7.0,8.0,24.0,-29.0,-23.0,6.0
11305,NL,Netherlands,2021-11-09,-4.0,13.0,35.0,-30.0,-22.0,6.0
11306,NL,Netherlands,2021-11-10,-4.0,11.0,32.0,-27.0,-21.0,5.0
11307,NL,Netherlands,2021-11-11,-5.0,12.0,20.0,-28.0,-23.0,7.0
11308,NL,Netherlands,2021-11-12,-4.0,8.0,35.0,-24.0,-22.0,6.0
11309,NL,Netherlands,2021-11-13,-15.0,8.0,28.0,-21.0,-6.0,4.0
11310,NL,Netherlands,2021-11-14,-12.0,9.0,35.0,-20.0,-2.0,3.0
11311,NL,Netherlands,2021-11-15,-14.0,5.0,10.0,-34.0,-26.0,8.0
11312,NL,Netherlands,2021-11-16,-12.0,12.0,18.0,-35.0,-26.0,9.0
11313,NL,Netherlands,2021-11-17,-11.0,10.0,25.0,-32.0,-24.0,7.0
11314,NL,Netherlands,2021-11-18,-17.0,8.0,12.0,-35.0,-25.0,9.0
11315,NL,Netherlands,2021-11-19,-14.0,9.0,28.0,-30.0,-23.0,8.0
11316,NL,Netherlands,2021-11-20,-16.0,7.0,15.0,-25.0,-6.0,5.0
11317,NL,Netherlands,2021-11-21,-13.0,7.0,26.0,-23.0,-2.0,3.0
11318,NL,Netherlands,2021-11-22,-9.0,8.0,26.0,-33.0,-27.0,8.0
11319,NL,Netherlands,2021-11-23,-7.0,15.0,23.0,-34.0,-26.0,8.0
11320,NL,Netherlands,2021-11-24,-7.0,12.0,17.0,-33.0,-24.0,7.0
11321,NL,Netherlands,2021-11-25,-10.0,12.0,0.0,-35.0,-26.0,9.0
11322,NL,Netherlands,2021-11-26,-13.0,6.0,-5.0,-31.0,-24.0,8.0
11323,NL,Netherlands,2021-11-27,-17.0,7.0,-13.0,-30.0,-5.0,5.0
11324,NL,Netherlands,2021-11-28,-20.0,9.0,-11.0,-30.0,-1.0,4.0
11325,NL,Netherlands,2021-11-29,-16.0,7.0,-2.0,-37.0,-28.0,10.0
11326,NL,Netherlands,2021-11-30,-19.0,10.0,-8.0,-39.0,-27.0,10.0
11327,NL,Netherlands,2021-12-01,-19.0,10.0,-10.0,-36.0,-25.0,9.0
11328,NL,Netherlands,2021-12-02,-23.0,9.0,-13.0,-39.0,-26.0,10.0
11329,NL,Netherlands,2021-12-03,-23.0,9.0,-9.0,-36.0,-24.0,9.0
11330,NL,Netherlands,2021-12-04,-25.0,8.0,-18.0,-35.0,-6.0,6.0
11331,NL,Netherlands,2021-12-05,-27.0,5.0,-11.0,-32.0,-2.0,4.0
11332,NL,Netherlands,2021-12-06,-19.0,3.0,-6.0,-39.0,-27.0,10.0
11333,NL,Netherlands,2021-12-07,-15.0,11.0,13.0,-38.0,-25.0,9.0
11334,NL,Netherlands,2021-12-08,-17.0,9.0,8.0,-36.0,-22.0,8.0
11335,NL,Netherlands,2021-12-09,-25.0,6.0,-12.0,-40.0,-23.0,10.0
11336,NL,Netherlands,2021-12-10,-24.0,7.0,-5.0,-35.0,-21.0,9.0
11337,NL,Netherlands,2021-12-11,-20.0,8.0,6.0,-29.0,-3.0,5.0
11338,NL,Netherlands,2021-12-12,-31.0,-1.0,-30.0,-34.0,-1.0,5.0
11339,PL,Poland,2020-02-15,7.0,-1.0,26.0,4.0,0.0,-1.0
11340,PL,Poland,2020-02-16,12.0,-13.0,18.0,6.0,-2.0,0.0
11341,PL,Poland,2020-02-17,6.0,1.0,20.0,1.0,1.0,0.0
11342,PL,Poland,2020-02-18,3.0,-1.0,13.0,-1.0,1.0,1.0
11343,PL,Poland,2020-02-19,5.0,0.0,13.0,-1.0,1.0,0.0
11344,PL,Poland,2020-02-20,7.0,1.0,23.0,3.0,1.0,0.0
11345,PL,Poland,2020-02-21,1.0,-2.0,-3.0,-3.0,1.0,0.0
11346,PL,Poland,2020-02-22,3.0,-1.0,16.0,2.0,2.0,0.0
11347,PL,Poland,2020-02-23,-7.0,-25.0,-30.0,-2.0,-3.0,1.0
11348,PL,Poland,2020-02-24,1.0,1.0,-4.0,3.0,8.0,-1.0
11349,PL,Poland,2020-02-25,1.0,2.0,5.0,5.0,8.0,0.0
11350,PL,Poland,2020-02-26,-2.0,-2.0,3.0,3.0,8.0,0.0
11351,PL,Poland,2020-02-27,3.0,4.0,4.0,5.0,8.0,0.0
11352,PL,Poland,2020-02-28,3.0,5.0,-1.0,5.0,9.0,-1.0
11353,PL,Poland,2020-02-29,4.0,3.0,8.0,1.0,4.0,1.0
11354,PL,Poland,2020-03-01,7.0,-7.0,30.0,10.0,2.0,1.0
11355,PL,Poland,2020-03-02,2.0,3.0,-6.0,3.0,10.0,-1.0
11356,PL,Poland,2020-03-03,1.0,1.0,0.0,2.0,9.0,0.0
11357,PL,Poland,2020-03-04,4.0,5.0,5.0,4.0,9.0,0.0
11358,PL,Poland,2020-03-05,5.0,5.0,22.0,7.0,9.0,-1.0
11359,PL,Poland,2020-03-06,4.0,4.0,-2.0,3.0,9.0,-1.0
11360,PL,Poland,2020-03-07,7.0,7.0,3.0,0.0,4.0,0.0
11361,PL,Poland,2020-03-08,24.0,3.0,36.0,13.0,5.0,0.0
11362,PL,Poland,2020-03-09,4.0,3.0,8.0,3.0,9.0,-1.0
11363,PL,Poland,2020-03-10,4.0,10.0,15.0,3.0,9.0,0.0
11364,PL,Poland,2020-03-11,3.0,30.0,4.0,-2.0,5.0,0.0
11365,PL,Poland,2020-03-12,-14.0,21.0,-13.0,-21.0,-12.0,6.0
11366,PL,Poland,2020-03-13,-28.0,6.0,-29.0,-34.0,-17.0,10.0
11367,PL,Poland,2020-03-14,-52.0,-17.0,-29.0,-39.0,-14.0,10.0
11368,PL,Poland,2020-03-15,-70.0,-43.0,-17.0,-52.0,-26.0,10.0
11369,PL,Poland,2020-03-16,-50.0,-23.0,-20.0,-52.0,-33.0,15.0
11370,PL,Poland,2020-03-17,-53.0,-26.0,5.0,-53.0,-38.0,17.0
11371,PL,Poland,2020-03-18,-51.0,-24.0,14.0,-52.0,-39.0,16.0
11372,PL,Poland,2020-03-19,-52.0,-24.0,-3.0,-54.0,-40.0,17.0
11373,PL,Poland,2020-03-20,-55.0,-23.0,-31.0,-58.0,-39.0,19.0
11374,PL,Poland,2020-03-21,-64.0,-32.0,-43.0,-59.0,-28.0,14.0
11375,PL,Poland,2020-03-22,-76.0,-55.0,-47.0,-66.0,-33.0,12.0
11376,PL,Poland,2020-03-23,-53.0,-27.0,-37.0,-59.0,-41.0,18.0
11377,PL,Poland,2020-03-24,-52.0,-21.0,-29.0,-58.0,-42.0,19.0
11378,PL,Poland,2020-03-25,-58.0,-30.0,-41.0,-62.0,-44.0,20.0
11379,PL,Poland,2020-03-26,-58.0,-30.0,-35.0,-62.0,-44.0,20.0
11380,PL,Poland,2020-03-27,-58.0,-28.0,-30.0,-62.0,-43.0,21.0
11381,PL,Poland,2020-03-28,-63.0,-34.0,-9.0,-56.0,-29.0,12.0
11382,PL,Poland,2020-03-29,-78.0,-59.0,-59.0,-71.0,-36.0,13.0
11383,PL,Poland,2020-03-30,-56.0,-32.0,-48.0,-64.0,-44.0,20.0
11384,PL,Poland,2020-03-31,-54.0,-25.0,-46.0,-63.0,-44.0,21.0
11385,PL,Poland,2020-04-01,-58.0,-38.0,-50.0,-64.0,-46.0,21.0
11386,PL,Poland,2020-04-02,-58.0,-35.0,-48.0,-64.0,-46.0,21.0
11387,PL,Poland,2020-04-03,-59.0,-33.0,-56.0,-65.0,-45.0,22.0
11388,PL,Poland,2020-04-04,-71.0,-44.0,-56.0,-63.0,-32.0,15.0
11389,PL,Poland,2020-04-05,-71.0,41.0,-59.0,-68.0,-27.0,12.0
11390,PL,Poland,2020-04-06,-54.0,-37.0,-43.0,-62.0,-45.0,19.0
11391,PL,Poland,2020-04-07,-53.0,-29.0,-37.0,-60.0,-46.0,20.0
11392,PL,Poland,2020-04-08,-50.0,-25.0,-37.0,-60.0,-46.0,18.0
11393,PL,Poland,2020-04-09,-48.0,-18.0,-38.0,-58.0,-48.0,19.0
11394,PL,Poland,2020-04-10,-50.0,-16.0,-48.0,-61.0,-54.0,23.0
11395,PL,Poland,2020-04-11,-76.0,-57.0,-57.0,-64.0,-48.0,17.0
11396,PL,Poland,2020-04-12,-88.0,-73.0,-63.0,-75.0,-41.0,13.0
11397,PL,Poland,2020-04-13,-92.0,-94.0,-71.0,-86.0,-90.0,34.0
11398,PL,Poland,2020-04-14,-59.0,-43.0,-54.0,-65.0,-48.0,21.0
11399,PL,Poland,2020-04-15,-53.0,-33.0,-49.0,-61.0,-45.0,20.0
11400,PL,Poland,2020-04-16,-55.0,-32.0,-40.0,-60.0,-43.0,19.0
11401,PL,Poland,2020-04-17,-53.0,-28.0,-44.0,-61.0,-42.0,20.0
11402,PL,Poland,2020-04-18,-67.0,-36.0,-42.0,-57.0,-23.0,12.0
11403,PL,Poland,2020-04-19,-76.0,-53.0,-56.0,-67.0,-27.0,11.0
11404,PL,Poland,2020-04-20,-45.0,-27.0,3.0,-56.0,-40.0,16.0
11405,PL,Poland,2020-04-21,-47.0,-25.0,10.0,-55.0,-40.0,17.0
11406,PL,Poland,2020-04-22,-47.0,-26.0,11.0,-55.0,-39.0,16.0
11407,PL,Poland,2020-04-23,-45.0,-21.0,29.0,-53.0,-39.0,15.0
11408,PL,Poland,2020-04-24,-46.0,-20.0,5.0,-54.0,-38.0,15.0
11409,PL,Poland,2020-04-25,-61.0,-27.0,-15.0,-52.0,-22.0,10.0
11410,PL,Poland,2020-04-26,-54.0,73.0,10.0,-53.0,-14.0,7.0
11411,PL,Poland,2020-04-27,-40.0,-27.0,22.0,-53.0,-36.0,14.0
11412,PL,Poland,2020-04-28,-41.0,-19.0,37.0,-50.0,-36.0,12.0
11413,PL,Poland,2020-04-29,-41.0,-14.0,-15.0,-53.0,-37.0,15.0
11414,PL,Poland,2020-04-30,-28.0,18.0,25.0,-44.0,-38.0,10.0
11415,PL,Poland,2020-05-01,-82.0,-85.0,6.0,-74.0,-81.0,28.0
11416,PL,Poland,2020-05-02,-56.0,-19.0,25.0,-50.0,-28.0,8.0
11417,PL,Poland,2020-05-03,-66.0,-43.0,-1.0,-57.0,-21.0,6.0
11418,PL,Poland,2020-05-04,-29.0,-18.0,5.0,-49.0,-34.0,12.0
11419,PL,Poland,2020-05-05,-35.0,-17.0,-17.0,-52.0,-34.0,14.0
11420,PL,Poland,2020-05-06,-35.0,-17.0,-16.0,-51.0,-34.0,14.0
11421,PL,Poland,2020-05-07,-32.0,-11.0,16.0,-46.0,-32.0,12.0
11422,PL,Poland,2020-05-08,-30.0,-6.0,35.0,-44.0,-31.0,11.0
11423,PL,Poland,2020-05-09,-37.0,-11.0,79.0,-32.0,-10.0,2.0
11424,PL,Poland,2020-05-10,-44.0,-4.0,82.0,-34.0,-6.0,1.0
11425,PL,Poland,2020-05-11,-29.0,-16.0,-14.0,-48.0,-31.0,12.0
11426,PL,Poland,2020-05-12,-30.0,-11.0,-8.0,-47.0,-31.0,13.0
11427,PL,Poland,2020-05-13,-30.0,-13.0,2.0,-46.0,-30.0,12.0
11428,PL,Poland,2020-05-14,-29.0,-10.0,3.0,-46.0,-30.0,11.0
11429,PL,Poland,2020-05-15,-30.0,-6.0,9.0,-45.0,-29.0,11.0
11430,PL,Poland,2020-05-16,-35.0,-11.0,37.0,-36.0,-8.0,4.0
11431,PL,Poland,2020-05-17,-46.0,-12.0,52.0,-37.0,-3.0,3.0
11432,PL,Poland,2020-05-18,-19.0,-12.0,17.0,-43.0,-27.0,10.0
11433,PL,Poland,2020-05-19,-22.0,-11.0,17.0,-43.0,-27.0,11.0
11434,PL,Poland,2020-05-20,-17.0,-7.0,43.0,-39.0,-27.0,9.0
11435,PL,Poland,2020-05-21,-16.0,-4.0,47.0,-38.0,-27.0,9.0
11436,PL,Poland,2020-05-22,-20.0,-3.0,41.0,-39.0,-26.0,9.0
11437,PL,Poland,2020-05-23,-28.0,-9.0,24.0,-36.0,-3.0,4.0
11438,PL,Poland,2020-05-24,-41.0,-19.0,17.0,-39.0,-1.0,3.0
11439,PL,Poland,2020-05-25,-15.0,-5.0,-4.0,-42.0,-26.0,10.0
11440,PL,Poland,2020-05-26,-14.0,1.0,23.0,-36.0,-23.0,8.0
11441,PL,Poland,2020-05-27,-17.0,-9.0,53.0,-36.0,-24.0,8.0
11442,PL,Poland,2020-05-28,-17.0,-4.0,27.0,-38.0,-24.0,9.0
11443,PL,Poland,2020-05-29,-16.0,-1.0,34.0,-36.0,-23.0,8.0
11444,PL,Poland,2020-05-30,-22.0,-7.0,30.0,-32.0,2.0,3.0
11445,PL,Poland,2020-05-31,-34.0,-15.0,42.0,-35.0,5.0,2.0
11446,PL,Poland,2020-06-01,4.0,1.0,77.0,-29.0,-21.0,5.0
11447,PL,Poland,2020-06-02,-15.0,-7.0,50.0,-34.0,-21.0,8.0
11448,PL,Poland,2020-06-03,-12.0,-6.0,58.0,-33.0,-21.0,7.0
11449,PL,Poland,2020-06-04,-12.0,-3.0,74.0,-30.0,-20.0,6.0
11450,PL,Poland,2020-06-05,-18.0,-2.0,5.0,-36.0,-22.0,8.0
11451,PL,Poland,2020-06-06,-18.0,-5.0,96.0,-21.0,7.0,-1.0
11452,PL,Poland,2020-06-07,-19.0,-1.0,73.0,-27.0,11.0,0.0
11453,PL,Poland,2020-06-08,-10.0,-6.0,24.0,-35.0,-22.0,6.0
11454,PL,Poland,2020-06-09,-7.0,0.0,52.0,-30.0,-21.0,6.0
11455,PL,Poland,2020-06-10,8.0,31.0,64.0,-21.0,-23.0,2.0
11456,PL,Poland,2020-06-11,-48.0,-75.0,218.0,-51.0,-77.0,17.0
11457,PL,Poland,2020-06-12,0.0,9.0,149.0,-35.0,-47.0,8.0
11458,PL,Poland,2020-06-13,-17.0,-7.0,158.0,-23.0,2.0,-2.0
11459,PL,Poland,2020-06-14,-2.0,5.0,125.0,-10.0,15.0,-5.0
11460,PL,Poland,2020-06-15,-2.0,1.0,65.0,-27.0,-20.0,4.0
11461,PL,Poland,2020-06-16,-5.0,1.0,84.0,-27.0,-20.0,5.0
11462,PL,Poland,2020-06-17,-6.0,-1.0,69.0,-28.0,-20.0,5.0
11463,PL,Poland,2020-06-18,-7.0,0.0,59.0,-28.0,-21.0,5.0
11464,PL,Poland,2020-06-19,-10.0,0.0,37.0,-30.0,-21.0,5.0
11465,PL,Poland,2020-06-20,-15.0,-4.0,55.0,-24.0,6.0,0.0
11466,PL,Poland,2020-06-21,-16.0,-9.0,57.0,-24.0,12.0,0.0
11467,PL,Poland,2020-06-22,-4.0,-2.0,41.0,-30.0,-23.0,5.0
11468,PL,Poland,2020-06-23,1.0,6.0,89.0,-23.0,-21.0,4.0
11469,PL,Poland,2020-06-24,-5.0,-2.0,59.0,-27.0,-21.0,5.0
11470,PL,Poland,2020-06-25,-1.0,3.0,114.0,-22.0,-20.0,3.0
11471,PL,Poland,2020-06-26,-3.0,3.0,85.0,-21.0,-21.0,3.0
11472,PL,Poland,2020-06-27,-13.0,-6.0,124.0,-13.0,6.0,-3.0
11473,PL,Poland,2020-06-28,42.0,,121.0,3.0,34.0,-7.0
11474,PL,Poland,2020-06-29,-8.0,-9.0,43.0,-28.0,-23.0,5.0
11475,PL,Poland,2020-06-30,3.0,3.0,119.0,-20.0,-20.0,3.0
11476,PL,Poland,2020-07-01,3.0,2.0,118.0,-19.0,-21.0,2.0
11477,PL,Poland,2020-07-02,1.0,4.0,104.0,-21.0,-22.0,3.0
11478,PL,Poland,2020-07-03,-3.0,3.0,88.0,-22.0,-22.0,2.0
11479,PL,Poland,2020-07-04,-8.0,-2.0,159.0,-9.0,6.0,-5.0
11480,PL,Poland,2020-07-05,11.0,20.0,165.0,-2.0,14.0,-6.0
11481,PL,Poland,2020-07-06,2.0,1.0,95.0,-23.0,-25.0,3.0
11482,PL,Poland,2020-07-07,3.0,3.0,122.0,-21.0,-24.0,3.0
11483,PL,Poland,2020-07-08,2.0,0.0,90.0,-23.0,-24.0,3.0
11484,PL,Poland,2020-07-09,3.0,4.0,107.0,-21.0,-24.0,3.0
11485,PL,Poland,2020-07-10,-1.0,4.0,101.0,-20.0,-23.0,1.0
